id,quote
27066660356,
26934883794,
26934508261," In January 2010, before the Affordable Care Act became law, the Congressional Budget Office projected that, in 2016, premiums for bronze plans would, on average, cost ※between $12,000 and $12,500 for family policies.§ That estimate has not been updated since."
26934479655,
27025892680,
27025957451,
27025818006,
26998668392,
26998423545,
26998648092,
26999055173, Every single word he said in his campaign was an outright lie.
26999056158,
27028761193,
27028817959," Guns are evil? The only gun laws passed under Obama were to allow them in federal parks and at lawful protests. Both parties are equally lenient on illegals. Amnesty has historically been a republican thing anyways. We wont see this problem taken care of until one side moves to change it so children born of illegals are not citizens. It is a big problem when parents can be deported, but the kids cant be. As for the minimum wage, how can you be against a wage that allows someone to live on it? A wage so low that someone cannot live on is a slave wage. We should not be OK with any business paying out a slave wage."
27028978400," it seems to me that most anti-gun folks are left leaning Democrats. What really pisses me off is that neither party is placing a big focus on bringing in as many bright foreigners as possible. We need them...now more than ever, but thats getting a bit off topic. 2.6% of workers earn minimum wage."
26903813345,
26903833994, Congress and their staffers
26883431527,
26883714528,
26883890915,
26883175001,
26883336666,
26883784805,
26883432684,
26883494506,
26883688431,
26883276119,
26883806959,
26883169096,
26883182414,
26883444851,
26883676532,
26883992055,
26883271106,
26883175616,
26883371333,
26883242235,
26884041934,
26883226111,
26883185662,
26883852870,
26883955785,
26883446607,
26883302385,
26886241191,
26883670601,
26883376628,
26883447627,
26883868494,
26883343977,
26883954142,
26883234667,
26883244906,
26883553238,
26883462227,
26883312236,
26884060889,
26883287790,
26883296751,
26883187811,
26883701212,
26883742301,
26883171097,
26883806883,
26883285520,
26883460655,
26883297937,
26883800745,
26883853480,
26883700137,
26883169430,
26883451563,
26883172500,
26883793326,
26883643189,
26883599415,
26883325322,
26883626928,
26883164172,
26883317390,
26883819702,
26883305103,
26883235075,
26884219440,
26883497661,
26883851962,
26883831938,
26883405570,
26883892742,
26883395598,
26883836299,
26883660553,
26883548680,
26883913871,
26883832846,
26883648394,
26883849872,
26883292074,
26883853202,
26883698580,
26883535250,
100418955,
26883891606,
26884052244,
26883737624,
26883341858,
26883754268,
26883178349,
26883189946,
26883192204,
26883211693,
26883238847,
26883245138,
26883296941,
26883308092,
26883305317,
26883326452,
26883336209,
26883346746,
26883373549,
26883450385,
26883464102,
26883474252,
26883509184,
26883517549,
26883558462,
26883683667,
26883745261,
26883757133,
26883764818,
26883756366,
26883761523,
26883757279,
26883851696,
26883963555,
26883995614,
27014070956,
27014891569,
27014016484,
27113182645,
27113167958,
27118287252,
27112844376,
27112988255,
27118176879,
27112775504,
27118228549,
27113046250,
27119214440,
27118324629,
27118304925,
27122532262,
27122576998,
27122838226,
27122923669,
26987723577," Republicans have staunchly refused to consider any jobs bills and have ignored all attempts to submit them, including from the White House and Senate."
26987717768,
26953172697,
26953180119,
27079715686,
27079713321,
27079670268,
27079513949," Explain how they are the same. Just because both sides lie, and they do, doesnt mean they lie the same amount or on the same scale"
27079534157,
27079699073,
26884195034," The government shut down 12 times under Tip ONeill If they dont have the votes to repeal it, they can defund it. As I recall, the ACA was passed in the dead of night and only hours after being introduced As for tanking the economy, that doesnt seem to be worrying them too much in imposing Obamacare, since it would be pretty hard to argue that that law is pro-employment dim bulb"
26884200736, It has been on the Web for well over 72 hours; indeed it has been discussed and dissected by healthcare policy experts repeatedly over the last two months.
26884183137,
26709733520, they realized they hadnt done anything
26709761072,
26709774037, Except pass the biggest tax hike on the middle class in the Nations history.
26709900854," More reliable measures put the law among the largest tax hikes, but not at the top."
26732586212,
26732659907,
26732630802,
26732591533,
26733236864,
26834268935,
26834727766,
26834293454,
26745273814,
26745232288,
26745255271,
27159285909,
27159509767,
27159534950,
27160069893,
26914298496,
26914316848,
26914301266,
26914304066,
26914306823,
26914294326,
26914300267,
26914398787,
26914295070,
27153431230,
27153584473,
27153298295,
27153708515,
127668274,
27036523105,
27036392982,
27105322229,
27105334487,
27105372945,
27105351026,
27105370444,
27105383596,
27105429740,
27105409924, I work for a company that is close to the top off the Fortune 100 list and they are making us pay for some of our insurance for the first time. 
26933412503,
26933410914,
26742877048,
26742629115,
26742806587,
26743056392,
26742747189,
26742929096,
26742909321,
26742907028,
26742986643,
26742352550,
26742969744,
26742820642,
26743071128,
26743217054,
26742553314,
26743019418,
26742618398,
26743093923,
26743140834,
26742764816,
26742836816,
26742609687,
86373449,
26742981355,
26742789717,
26742875415,
26743136181,
26743059381,
26742966646,
26742449224,
26742836686,
26742992764,
26743071864,
26742534082,
26742813895,
26743099258,
26742386829,
26742558565,
26742572034,
26742596020,
26742603576,
26742611469,
26742644455,
26742644573,
26742649134,
26742650221,
26742654108,
26742656605,
26742670545,
26742697494,
26742697682,
26742697737,
26742698465,
26742711670,
26742719080,
26742720976,
26742734467,
26742742317,
26742754458,
26742754775,
26742756250,
26742767905,
26742771018,
26742783412,
26742796013,
26742824189," Walmart wages are so low that many of its workers rely on food stamps and other government aid programs to fulfill their basic needs Though the study assumes that most workers who qualify for the public assistance programs do take advantage of them According to the report, Walmart had more workers enrolled in the states public health care program in the last quarter of last year than any other employer, with 3,216 people enrolled. When the dependents of those workers were factored in, the number of enrollees came to 9,207. When low wages leave Walmart workers unable to afford the necessities of life, taxpayers pick up the tab, After accounting for the total number of Walmart stores and employees across the state and the per-person costs of BadgerCare, as the states health care program is known, the reports authors estimated that the cost of publicly funded health care comes to $251,706 per year for a 300-employee Supercenter. The authors then added up the projected costs of other public-assistance programs available to families on BadgerCare... Assuming all those workers avail themselves of those additional programs -- granted, an unlikely scenario -- the report extrapolates that the final tab would top $900,000. In response to the report, Walmart spokeswoman Brooke Buchanan said the company was proud of the opportunities it provides for employees... noting that 75 percent of Walmart managers started as hourly employees. The report, entitled The Low-Wage Drag on Our Economy, was produced by Democrats with the House Committee on Education and the Workforce, which is chaired by Rep. George Miller (D-Calif.). The labor policies of Walmart, and those of companies that emulate its low-road approach, end up leaving taxpayers holding the bag, Miller said in a statement. Critics have long denounced Walmart for paying such low wages that many workers are forced to take advantage of public-assistance progra"
26742862753,
26742867312,
26742874558,
26742875436,
26742911221,
26742937898,
26742968501,
26742982111,
26742995701,
26742995951,
26743008780,
26743021070,
26743024194,
26743028531,
26743028653,
26743036352,
26743036480,
26743040817,
27063332063,
27063454770,
27063229007,
27063793842,
27063458568,
27063276645,
27063454497,
27063450722,
26967953919,
26968136892,
26968442048,
26967933686," In effect, the Klan was a military force serving the interests of the Democratic party, the planter class, and all those who desired restoration of white supremacy. Its purposes were political, but political in the broadest sense, for it sought to affect power relations, both public and private, throughout Southern society. It aimed to reverse the interlocking changes sweeping over the South during Reconstruction: to destroy the Republican partys infrastructure, undermine the Reconstruction state, reestablish control of the black labor force, and restore racial subordination in every aspect of Southern life."
26967960850,
27134457728, My favorite Politifact stories are the ones where their write up of a Democratic statement explains that its 100% true but then rates it half true or false.
27135342318,
27062156386,
27062165479,
27062189047,
27062192020,
27062189522,
27062151326,
27062275312,
26926740338,
26926764736,
26927684656,
26926774335,
26926778589,
26806515756,
26806663183,
26806637453,
26806533089,
26806879802," whats sad is how he promised that the first thing he would do as president would be to repeal the patriot act. the first thing!:\ [Contrary to popular belief, Obama has never actually argued for a repeal of the Bush administration＊s sweeping, post-9/11 security initiatives, which were passed with a mandatory ※sunset§ clause to overrule the concerns of civil libertarians at the time.](http://www.rawstory.com/rs/2011/04/05/the-top-five-campaign-promises-obama-left-behind/)"
26806556387,
26806672955,
26806618067,
26806519895,
26806539703,
26806573782,
26806548563, how he promised that the first thing he would do as president would be to repeal the patriot act
26806650068,
26804532557, First counter-example that comes to mind wrt a democrat being corrupt regarding financial ties was Solyndra. [You mean the company that applied for loan guarantees under George W. Bushs Energy Policy Act of 2005?](http://www.politifact.com/truth-o-meter/statements/2011/nov/17/david-plouffe/solyndra-loan-george-w-bush-david-plouffe/) Solyndra was named for an award through the program in 2007. Which *Democrat* are you referring to when citing this as an example of corruption?
26804471988,
27075221756,
27075334894,
27075609627,
27075234775,
27075216438,
26913110563,
26913715304,
26913212898,
26913001825,
26913239844,
26913761326,
26912997609,
26913579236,
26913278015,
26912832758,
26912989750,
26912743809,
26912789308,
26912827578,
26913626486,
26913370893,
26913451086,
26913150147,
26913214919,
26912620991,
26913796993,
26913230217,
26912722997,
26913249037,
26913268110,
26912747561,
103389978,
26913429528,
26913132119,
26913245783,
26913262872,
26913202393,
26913184986,
26913226586,
26913750354," Champions of the Republican Idea Theory tend to respond to the presentation of these facts by charging that that the concept of an individual mandate was the product of a 1989 paper issued by the conservative Heritage Foundation (something its author vigorously denies), and that Republicans were so taken by the idea of forcing everybody to buy a private product that . . . well, actually herein lies the problem. Truth be told, Republicans were so taken with Heritage＊s design that a grand number of two of them ever went so far as to introduce a federal bill based on it and Mitt Romney used it as the basis of reform in deep-blue Massachusetts. Oh, and Newt Gingrich once said something nice about it 〞 in 1995. This, suffice it to say, is hardly a ringing endorsement."
26912615910,
26912667431,
26912636258,
26912618199,
26913019789,
26913033265,
26913119338,
26913150787,
26913154358,
26913258591, until a black man proposed it
26913263890,
26913417466,
26913435080,
26913491791,
26913577589,
26913590238,
26913599553,
27060887283,
27060734646,
27061397689,
27060734897,
27061169977,
118154560,
27061915721,
27060679035,
27061299184,
27060741752,
27061531637,
27061751434,
27061895051,
27061056868,
27061160938,
27062242265,
27061349546,
27061018791,
27061357866,
27061554340,
27060716393,
27061487707,
27061000400,
27061994658,
27061000274,
27060934097,
27061195803,
27061190363,
27060936342,
27061234521,
27061227285,
27061301590,
27061040156,
27061210258,
27060906689,
27060827457,
27062212731,
27061567438,
27062231156,
27060949512,
27060842187,
27060913676,
27060705670, never intended to (be) a living wage
27060692714,
27060735910,
27060756482,
27060747151,
27060830254,
27060887772,
27061086342,
27061101933,
27061109898,
27061132335,
27061158592,
27061228113,
27061229694,
27061242018,
27061243209,
27061330097,
27061340523,
27061355451,
27061761727,
27063072277,
27063085109,
27065071644,
26943151240,
26943044698,
26942867374,
26942976510,
26943048525,
26943059119,
26942960930,
26943039090,
26943076612,
26942959125,
26943034247,
26942947022,
26943104305, when you cant do anything.
26943148064,
26943008610,
26943060711,
26734292095,
26734308576,
26883579557,
26883635451,
26808237331," Youre right...oddly Amash has it posted onn his website on the speeches section. Heres something from [Amash himself. ](http://amash.house.gov/speech/rep-justin-amash%E2%80%99s-floor-statement-hr-2-repealing-job-killing-health-care-law-act). Hes actively campaigning to end Obamacare - its clear. Nice strawman. They were saying that spilled milk can cause environmental damage, and thus we should regulate it as we regulate other liquids that can cause damage when they spill. [But hey, the EPA overturned that rule anyway.](http://www.politifact.com/truth-o-meter/statements/2012/jan/24/barack-obama/barack-obama-says-he-eliminated-epa-rule-treating-/) Another strawman. If they had proof, theyd go after them. Theres no proof that NG is the cause of these symptoms. Because to the intellectually honest, context matters. I was never wrong as I wasnt the one who asserted he supported Ryans budget (that was someone else) - I was adding context to your correction so that it wasnt misleading people into thinking Amash opposes drastic cuts to the budget, beyond that of even Paul Ryan. For example, Youd probably shout from the rooftops that a majority of Americans opposed Obamacare when it passed, and Id chime in with the context being that is only true if you include in the opposition the people who were upset that it didnt go far enough, i.e. single payer. See, that tells a completely different and more accurate story. But it wont stop people like Amash from insisting Americans opposed Obamacare! Isnt that *literally* what he was insisting upon with his opposition to Ryans budget? He knew it wouldnt pass, so he took the free opportunity to go on record as favoring deeper cuts to services and more money to the top 2%. He didnt even need to - Ryans budget was a nonstarter and a political stunt, but he took the opportunity to clarify his position as being *even further to the right* of his party. "
26808095864," I think thats from Jim Bridenstine... As far as MILK goes, you really think Exxon spilling oil all over the place has the same impact if it was milk? Thats what the EPA was doing, it was equating milk to oil. They went after MILK but they wont go after companies that turn peoples drinking water into flammable liquid. So what? He doesnt support Paul Ryans budget. You were wrong. Hes not some hypocrite talking about cutting spending for the poor while wanting to hand out subsidies to the rich"
27040234927,
27040269224, and avid opponent of the ACA.
27040167748,
27121135912,
27121121275," Funny that they would go public before they can back any of this up, dont you think? Unless of course, they know its BS."
27122538289,
27137546417,
27137574914,
27137543698,
27138264357,
27137550275,
27137674701,
27137544851,
126128689,
27137581320,
27138288734,
27137588846,
27052694496, Explain this.
27052687204,
27052727037,
27052612815, 9 of 10 Poorest States Are Republican
27025813706,
27024555022,
27024467594,
27024469307,
27024698767, it was the massive government spending on WW2.
27025815281,
27024758711, it was the massive government spending on WW2.
27024582929,
27116313224,
27116335610,
26932750386,
26932666700," literally everything the GOP has been saying about ACA since 2010 has been a boldfaced, outright lie patients and physicians get aggravated because bureaucrats in either the private or public sector are making medical decisions without knowing the patients,§ Dean wrote."
26932669106,
26932592951,
26995394735,
26995253433,
26995204027,
26995361953,
26995170003,
26995306929,
26965236647,
26965893919,
26965843223,
26965276154,
26966387722, He has completely failed in most of his promises. 
26832282960,
26832189904,
26832316372,
26832181330,
26832146771,
26831965889,
26832016838,
26831871580,
26832100815,
26832470093,
26831870036,
26832401868,
26832282611,
26832639738,
26832218994,
26832330107,
26833013360,
26832108156,
26832069241,
26832157925,
26832230374,
26832060513,
26832179564,
26832399722,
26832377704,
95202193,
26832302831,
26832575075,
26832294161,
26832183313,
26832102928,
26832552985,
26832204060,
26832382875,
26832414208,
26832364033,
26831961104,
26832180872,
26832137482,
26832476209,
26831941161,
26832292019,
26832370871,
26832133415,
26832460449,
26832834733," the government argues that the First Circuit＊s ruling conflicts with the rulings of several other appeals courts, as well as with earlier Supreme Court cases. Those earlier cases have given the police broad discretion to search possessions on the person of an arrested suspect, including notebooks, calendars and pagers. The government contends that a cellphone is no different than any other object a suspect might be carrying."
26832486056,
26832716837,
26831914932,
26832460462,
26831972473,
26832057591,
26832085924,
26832093693,
26832107692,
26832122072,
26832124923,
26832128524,
26832159124,
26832177033,
26832218390,
26832223521,
26832225136,
26832232894,
26832239313,
26832242795,
26832243623,
26832258330,
26832262202,
26832270417,
26832274199,
26832282485,
26832284720,
26832287012,
26832289725,
26832297322,
26832298801,
26832315481,
26832339193,
26832339561,
26832343006,
26832345654,
26832354291,
26832354594,
26832355864,
26832357017,
26832359908,
26832362379,
26832366568,
26832368728,
26832372705,
26832381007,
26832382058,
26832382629,
26832390340,
26832391800,
26832400433,
26832406188,
26832409222,
26832414461,
26832424070,
26832425304,
26832464224,
26832470075,
26832475339,
26832480156,
26832480941,
26832481287,
26832483523,
26832496621,
26832505644,
26832507243," On the other hand, the Massachusetts case involves a primitive flip-phone, which could make this a bad test case. The specific phone involved in this 2007 incident likely didn＊t have the wealth of information we store on more modern cellphones."
26832513427," Whether the Fourth Amendment permits the police, without obtaining a warrant, to review the call log of a cell phone found on a person who has been lawfully arrested."
26832514121,
26832522883,
26832525466,
26832529219,
26832529493,
26832530648,
26832534969,
26832536514,
26832536984,
26832539460,
26832543776,
26832552557,
26832554655,
26832563749,
26832572305,
26832577280,
26832578416,
26832581229,
26832590959,
26832592540,
26832598042,
26832603265,
26832606978,
26832618987,
26832620774,
26832623936,
26832627133,
26832628843,
26832648675,
26832649042,
26832671710,
26832676137,
26832708913,
26832710258,
26832717152,
26832784937,
26832798005,
26832818492,
26832895637,
26832983258,
26833249180,
26833383496,
27153753683,
27154177868,
27030424529,
27030416973,
27030832961,
26749951083,
26749969917,
26750021094,
26913073591,
26913074681,
26969271754,
26969058737,
26969255958,
27147581492,
27147732345,
27147793162,
27084008564, Gitmo remained open we are still at war drone strikes immigration
27084057932,
26877781854,
26877666472,
26877665910,
26877666724," What resulted was Florida Senate Bill 1842, which among other things, suspended for two years the requirement that insurers get state approval for rates for new plans 〞 such as those that will appear on new marketplaces. Companies would still have to file rate changes with the state. But they could act on those changes without approval."
26877650337,
26881665088,
26880674404,
27150924435,
27150810014," For the last 6 years campaign donations from corporations has come to republicans at 70%, and to democrats at 30%. "
27151039052,
26982408103,
26982383022," Theres already a electronic background check called NICS that is used for every sale that goes through a gun dealer. However **private sellers are not allowed to use it;** they have no access. Weve got millions of people who would love a way to check whether the person theyre selling a gun to (or buying it from) is a felon, but all they can do is check the persons ID, write down the number, and hope. I suspect if NICS were open for the general public, then 99%+ of sales would involve a check without any legal requirement being imposed. If, for some reason, that proved to be inadequate, then there could be a law requiring private sellers use NICS."
26982433983, Just how much less could it have been? what was wrong with the Manchin-Toomey gun proposal[?]
27110981249,
27110169404,
27110563538,
27155978921,
27156257840,
27155789654,
27127792928,
27127791150,
27128010043,
27127813771,
27127781562,
27127812536," Democrats have no interest in cutting down that debt, they just want to spend more money."
27042739521,
27041906541,
27042170697,
27042143082,
27008792670,
27008728443,
27008736868, Especially Obama phones...
26743110193,
26743761854,
26793684401," Splain, please. Overall, the data provided by the 26 countries included a total of 2872 deaths among children aged less than 15 years for a period of 1 year. Homicides accounted for 1995 deaths, including 1177 (59%) in boys and 818 (41%) in girls. Of the homicides, 1464 (73%) occurred among U.S. children. The homicide rate for children in the United States was five times higher than that for children in the other 25 countries combined (2.57 per 100,000 compared with 0.51) (Table_1). A firearm was reported to have been involved in the deaths of 1107 children; 957 (86%) of those occurred in the United States. Of all firearm-related deaths, 55% were reported as homicides; 20%, as suicides; 22%, as unintentional; and 3%, as intention undetermined. The overall firearm-related death rate among U.S. children aged less than 15 years was nearly 12 times higher than among children in the other 25 countries combined (1.66 compared with 0.14) (Table_1). The firearm-related homicide rate in the United States was nearly 16 times higher than that in all of the other countries combined (0.94 compared with 0.06); the firearm-related suicide rate was nearly 11 times higher (0.32 compared with 0.03); and the unintentional firearm-related death rate was nine times higher (0.36 compared with 0.04). There is also absolutely nothing Bloomberg could to do make him give me money."
26794297637,
26793744747,
26794208241,
26793948308," Are you a member of a well-regulated militia? Absolutely countries like UK, Australia are safer ...to sell more guns at any cost. One person who votes based on NRA scorecards is one too many. One of those very few things is taking down the NRA."
26793760881, Are you a member of a well-regulated militia?
27047099010," All thats left is obstruction, cheat, lie."
27046803773,
27046752749,
27046963393,
27046887527,
26942754815,
26942708382,
26942929199,
26942796393,
26942935693,
26942684355," The problem is political. Single payer could have been passed if not for the Republicans. On December 23, the Senate voted 60每39 to end debate on the bill: a cloture vote to end the filibuster by opponents. The bill then passed by a vote of 60每39 on December 24, 2009, with all Democrats and two independents voting for, and **all Republicans voting against (except for Jim Bunning, who did not vote).** Several weeks after the vote, on January 19, 2010, Massachusetts Republican Scott Brown was elected to the Senate in a special election to replace the late Ted Kennedy, having campaigned on giving the Republican minority the 41st vote needed to sustain Republican filibusters. ...(snip)... The second effect was more practical: the loss of the Democratic supermajority complicated the legislative strategy of reform proponents. The House passed the Senate bill with a 219每212 vote on March 21, 2010, with 34 Democrats and **all 178 Republicans voting against it**."
26942850435," They voted to repeal the ACA 46(?) times before they shut the government down in an attempt to derail it. This is how much they hate the ACA as is. You can also add the fact that the red states didnt set up online state ACA registries like they were supposed to. Which, famously overburdened the federal site. But let me explain why even the lack of votes is still their fault. Democrats that like insurance lobby money may vote the other way if the insurance lobby disapproved of single-payer, and likely yes, they would disapprove. However, votes lost by those Democrats would never be picked up on the Republican side simply because of their irrational lock-step voting. They are not using reason. They are not open to debate. They do not care for their constituents and openly lie to them about the provisions of the ACA. they are the reason America is turning into a fascist third world country."
26972623956," The high net worth individuals are going to drastically skew this statistic, and then you turn around and average their holdings over the entire population of retired persons? For example, the 6 owners of Walmart control more wealth than the bottom 40% of the country combined... you cant just average that shit out like you are doing, its a flat out lie. Except for statistics that actually show 44% of the elderly would be in poverty without social security, and on average SS accounts for two-thirds of income for its elderly beneficiaries. The top 0.1% control HALF of all capital gains. Your fun with numbers is rubbish. Pretending the market and the federal reserves control over inflation is anything but a tax on the poor and a control of wealth is insanity."
26972707229, do not event say that the top 0.1% control half of all capital gains. Obviously the top 0.1% will move capital around in great amounts considering a large number of them. . If that is true then a lot of people did not use their incomes wisely or invested poorly. 
26928345691,
26928311738,
26928292313,
26928270766,
26928331583,
26928418722,
26928300068,
27018450536,
27018486899,
27018467460,
26977976304,
26977965378,
26978022409," Your statement that social security has cost the country nothing is certifiably mostly false Downsides include how most people paying into the program today probably wont get their benefits when they grow up and the toll it had on the economy since all those payroll tax dollars would have otherwise went to the pockets of the workers Also youre acting like the amount of money you pay into social security is how much you get back. In reality, most old people today will be getting more than they paid into it nd also more than they need in a lot of cases (something kinda messed up about a poor kid paying payroll taxes to fund a wealthy octogenarians lifestyle, means-test that bitch)."
26842473531,
26842806784,
26842560682,
26863948145,
26863416157,
26863657075,
26864059880,
26863810795,
26863984504,
26863754411,
26863670351,
27041958937,
27041653301,
27053260223,
27052994821,
27053240017,
27142745911,
27142552755,
27142746793,
27142554568,
27142568137,
126610324,
109494902,
26976415085,
26976210468,
26723592223,
26723635503,
26723614975,
26724059330,
26723796126,
26723969407,
26723625172,
26723710758,
26723690626," With a positive denominator, this is how you usefully interpret the ratio, X. X &lt; 0 Texas was a drain of this relative proportion X = 0 Texas neither gained nor lost a single net job 0 &lt; X &lt; 100% Texas was responsible for this proportion of job gain X = 100% Excluding Texas, the nation neither gained nor lost jobs, but Texas gained jobs 100% &lt; X The nation, excluding Texas, lost jobs, and this is the relative proportion of Texas gain over the rest of the nations loss"
26916516959,
26916888568,
26916353875,
26916587636,
26916280281,
26916318748,
26916296608,
26916296036,
26916305290,
26916884037,
26916888007," State and local republicans are just as against health care, education, welfare..."
26916448192," Simple as that. [The Medicare Prescription Drug, Improvement, and Modernization Act](https://en.wikipedia.org/wiki/Medicare_Prescription_Drug,_Improvement,_and_Modernization_Act) (also called the Medicare Modernization Act or MMA) is **a federal law** of the United States, enacted in 2003. It produced the largest overhaul of Medicare in the public health programs 38-year history. &gt; &gt; The MMA was signed by President George W. Bush on December 8, 2003, after passing in Congress by a close margin. &gt;Its most touted change is **the introduction of an entitlement benefit** for prescription drugs, through tax breaks and subsidies. The No Child Left Behind Act of 2001 (NCLB) is a United States Act of Congress that is a reauthorization of the Elementary and Secondary Education Act, which included Title I, the governments flagship aid program for disadvantaged students.... &gt; **NCLB expanded the federal role** in public education through annual testing, annual academic progress, report cards, teacher qualifications, and funding changes. &gt;The legislation was **proposed by President George W. Bush** on January 23, 2001. [Spending on SNAP](http://www.politifact.com/truth-o-meter/statements/2013/jul/19/tom-cole/rep-tom-cole-says-food-stamp-spending-doubled-unde/) in 2012 dollars **doubled under Bush**, from $20 billion to $40 billion, and very nearly doubled under Obama, $40 billion to $78 billion. President Bush [issued an executive order](http://ffrf.org/legacy/fttoday/2002/nov02/hhswelfare.php) during his first month as president directing the five Cabinet Secretaries to inaugurate programs to fund faith-based groups. Bush has requested $100 million in the fiscal year 2003 HHS budget to improve and expand funding to faith- and community- based organizations."
26865485372," Hes referencing federal mandatory minimum sentencing laws. You know, the ones the current Prez said **hed get rid of while campaigning.** More recently, an Obama-Biden fact sheet on the campaign Web site says that Obama will ※reform mandatory minimums,§ but it specifically refers to drug offenders, with no mention of sex offenders and murderers. The fact sheet reads: Obama and Biden ※will immediately review these sentences to see where we can be smarter on crime and reduce the ineffective warehousing of nonviolent drug offenders.§ Obama made a similar statement about sentencing for ※nonviolent§ offenders during a speech at Howard University in 2007, but again, there was no mention of sex offenders or murderers: Attorney General Eric Holder has shown interest in working with Congress to make permanent changes in sentencing laws. Holder last month instructed federal prosecutors to stop charging nonviolent drug offenders with crimes that carry mandatory minimum sentences."
26865660812,
26865382150,
27127152881,
27127190239,
27097280632,
27097269183,
27101791299,
27102294600,
27101167854,
27101247567,
27101450316,
27101659820,
27101330385,
27101231651,
27093028138,
27093078364,
27093021279,
27093066046,
27093023173,
26838452789,
26838437408,
26838492496,
26725370083, The interviewers specifically ask was this a terrorist attack? and Obama COMPLETELY dances around the issue. when he spent weeks blaming a citizens YouTube Video.
26725211648,
26725107249," We want to send a message all around the world 〞 anybody who would do us harm: **No act of terror will dim the light of the values that we proudly shine on the rest of the world**, and no act of violence will shake the resolve of the United States of America. Well, it＊s too early to know exactly how this came about, what group was involved, but obviously it was an attack on Americans. And we are going to be working with the Libyan government to make sure that we bring these folks to justice, one way or the other."
26725326888," Between the morning speech and the evening fundraiser, Obama spoke to CBS News reporter Steve Kroft of ※60 Minutes.§ Kroft noted that ※you went out of your way to avoid the use of the word terrorism in connection with the Libya attack.§ Obama said, ※Right.§ Asked why, the president said that ※it＊s too early to know exact"
26725252447," The scandal is whether or not the Obama administration covered it up in order to keep this edge in the Presidential race. Our current best assessment, based on the information that we have at present We＊ll wait to see exactly what the investigation finally confirms, but that＊s the best information we have at present. In my opinion, its fucking wrong to manipulate something as tragic as this in order to win a political position. It＊s disgraceful that the Obama administration＊s first response was not to condemn attacks on our diplomatic missions, but to sympathize with those who waged the attacks. At what point do we, as Americans say this is enough? When will we have a system that truly works for the people? Enough of this political bullshit. Oh, and what is happening with the IRS now is very similar to what Nixon was doing. For the record, I couldnt care less about liberals or conservatives. Both suck equally."
27133296308,
27133271530,
27133303919, Out of the 8 years he served...he spent half of it at his private estate
26884460464, I cant see what the Old King Kochs get out of bankrolling a bunch of unpopular loons.
26884646457,
26884378487,
27061055856,
27060858358,
27061028133,
27061285721,
27061054281,
27060915656,
27060910156,
26979446047," Yes it does. Workers whos income is reported via W2. Not students. Not retirees. According to the BLS, out of all teenagers in the US, on 4.5 million total are employed at any pay rate. That represents less than 10% of the total number of people earning less than minimum wage annually. If you make an assertion you have to back it up with data. The average age of a fast food worker is 29. In order to retire, you must save for retirement throughout your career. People need to always be saving for retirement. It is (literally) exponentially better to start saving for retirement at a younger age. Its also an issue for the people who cant earn a decent living their entire lives. The average retirement saving is only $43,797, and 36% of retirees have nothing saved for retirement."
26978962150," It does not discriminate at all between different groups of people. For example, how many of those are teenagers? College students? Just graduated and in the midst of looking for better work? Many of these have no need to support a family nor would they be relying on this income for retirement at such a young age. This (livable wage) is a larger issue when people lose their jobs later in life"
26978913747,
26729891535,
26730108393,
26729848155,
26729768758,
26729665096,
26729965892,
26729893350,
26729937329,
26729853310,
26729893764,
26729837922,
26729940081,
26729908963,
27042875271, Americans say rich dont work harder The Worlds Rich Are Not Incomprehensibly Wealthy Because They Work Harder How Did the Worlds Rich Get That Way? Luck
27042817639,
27042785461,
116205531,
27042756831,
27042765634,
27042758212,
27042788872,
26799121482,
26799036690,
27015100201, yet has refused to pass a jobs bill.
27015086916,
27014949566,
27009329335,
27009256911,
26770678702,
26770395814,
26770295202,
26770956326,
26770679971,
26770826658,
26770959675,
26770875582,
26770579380,
26770457525,
26770662073,
26770725943,
26770680626,
26770761521,
26770685744,
26770475266,
26770714127,
26770697869,
26770605572,
26770201473,
26770303884,
26770854788,
26770949635,
26770205837,
26770602635,
26770600333,
89150847,
26770173590,
26770424594,
26770320149,
26770845341,
26770765597,
26770520721,
26770947608,
26770737435,
26770988945,
26770180378,
26770913811,
26770354534,
26770637541,
26770631527,
26771155425,
26770919397," The Democrats irrational opposition to strong national security policies that help keep our nation secure should be of great concern to the American people, Majority Leader John Boehner, R-Ohio, said in a statement after the bill passed 232-191. &gt;To always have reasons why you just cant vote yes, I think speaks volumes when it comes to which party is better able and more willing to take on the terrorists and defeat them, Boehner said. "
26770620907,
26770300783,
26771012327,
26770224234,
26770524531,
26770946555,
26770390007,
26771061628,
26770787320,
26770618618,
26770340863,
26770585980,
26770646269,
26770772467,
26770712306,
26770258425,
26770263111,
26770651585,
26770270662,
26770175427,
26771005901,
26770989376,
26770692804,
26770337231," While not currently permitted under U.S. law, there are increasing calls for creating a more permissive environment for active network defense that allows companies not only to stabilize a situation but to take further steps, including actively retrieving stolen information, altering it within the intruder＊s networks, or even"
26770176215,
26770541142,
26770638552,
26770571101,
26770530397,
26770370522,
26770170222,
26770177842,
26770214826,
26770229880,
26770236694,
26770288665,
26770332850,
26770345402,
26770350262,
26770355029,
26770359393,
26770366604,
26770374352,
26770375787,
26770379066,
26770382509,
26770383597,
26770385835,
26770389197,
26770402650,
26770416607,
26770419299,
26770426145,
26770437035,
26770459911,
26770461724,
